-15.7;1
-11.26233;2
-8.422131;3
-5.481567;4
-2.723186;5
0.06324387;6
3.146332;7
5.923618;8
8.74136;9
11.51548;10
14.24634;11
17.10576;12
19.86532;13
22.91043;14
25.74623;15
28.51994;16
31.41374;17
34.19111;18
36.98975;19
40.06452;20
42.76643;21
45.49693;22
48.31841;23
51.23189;24
54.16599;25
56.86218;26
59.67329;27
62.58568;28
65.42214;29
68.22137;30
70.95518;31
73.87579;32
76.68829;33
79.32799;34
82.26876;35
85.18769;36
88.0238;37
90.8223;38
93.58842;39
96.42874;40
99.26353;41
102.2064;42
105.1091;43
107.9329;44
110.6397;45
113.459;46
116.3855;47
119.1759;48
122.2786;49
124.888;50
127.6905;51
131.1458;52
132.1557;53
134.8952;54
137.8759;55
140.6254;56
143.4366;57
146.2869;58
149.1343;59
151.8907;60
154.8336;61
157.7251;62
160.4986;63
163.3295;64
166.1142;65
168.9111;66
171.8486;67
174.6035;68
177.5383;69
180.3641;70
183.1568;71
185.9491;72
188.7931;73
191.4991;74
194.378;75
197.3051;76
200.0753;77
202.9343;78
205.8033;79
208.6289;80
211.4698;81
214.3185;82
217.284;83
220.0984;84
222.9255;85
225.6284;86
228.4525;87
231.3094;88
234.1106;89
237.1141;90
239.9525;91
242.7979;92
245.4416;93
248.2357;94
251.1242;95
253.935;96
256.9329;97
259.7751;98
262.5329;99
265.3363;100
268.2043;101
271.0275;102
273.927;103
276.9251;104
279.5101;105
282.3699;106
285.2209;107
288.0917;108
290.8566;109
293.7852;110
296.4871;111
299.3802;112
302.2527;113
304.9881;114
307.8273;115
310.5819;116
313.5432;117
316.4523;118
319.2194;119
321.9772;120
324.9149;121
327.7002;122
330.4379;123
333.3964;124
336.1992;125
339.0429;126
341.8549;127
344.7784;128
347.5659;129
350.3639;130
353.3539;131
356.1194;132
358.9549;133
361.7535;134
364.5819;135
367.3009;136
370.1476;137
373.1484;138
375.9128;139
378.7383;140
381.5719;141
384.3911;142
387.1666;143
390.0056;144
393.0284;145
395.8293;146
398.5497;147
401.3539;148
404.2947;149
407.11;150
410.0772;151
412.8207;152
415.6325;153
418.4673;154
421.268;155
424.1111;156
426.7914;157
429.823;158
432.6062;159
435.416;160
438.3441;161
441.0074;162
443.8368;163
446.7835;164
449.624;165
452.4279;166
455.2873;167
458.32;168
460.8905;169
463.7077;170
466.6297;171
469.4644;172
472.2938;173
475.1314;174
477.9198;175
480.7545;176
483.5896;177
486.3744;178
489.2491;179
492.194;180
494.8961;181
497.7213;182
500.5395;183
503.5092;184
506.2762;185
509.252;186
512.0379;187
514.8688;188
517.6176;189
520.3561;190
523.3371;191
526.1004;192
529.0841;193
531.9284;194
534.6195;195
537.4248;196
540.3669;197
543.1036;198
545.8992;199
548.7855;200
551.6957;201
554.4391;202
557.3733;203
560.1535;204
562.9286;205
565.9008;206
568.6585;207
571.5394;208
574.3123;209
577.1246;210
579.9219;211
582.8344;212
585.7142;213
588.6015;214
591.3198;215
594.1752;216
596.9552;217
599.7927;218
602.589;219
605.6134;220
608.3555;221
611.1579;222
614.0154;223
616.8716;224
619.5947;225
622.4254;226
625.4095;227
628.2317;228
631.0597;229
633.8936;230
636.7218;231
639.4291;232
642.3569;233
645.3284;234
648.2368;235
650.9321;236
653.7783;237
656.5311;238
659.3704;239
662.1688;240
665.1393;241
667.8118;242
670.6489;243
673.4853;244
676.3344;245
679.1301;246
682.0338;247
684.8652;248
687.7437;249
690.5192;250
693.3268;251
696.2399;252
699.0787;253
701.8859;254
704.7338;255
707.4933;256
710.4863;257
713.1816;258
716.1287;259
718.7465;260
721.6897;261
724.6377;262
727.2922;263
730.1964;264
733.0144;265
735.7948;266
738.7287;267
741.6062;268
744.4529;269
747.2427;270
750.0542;271
752.8447;272
755.7804;273
758.4783;274
761.5035;275
764.3057;276
767.0914;277
769.9377;278
772.7974;279
775.6157;280
778.3726;281
781.3426;282
784.1982;283
786.9832;284
789.703;285
792.595;286
795.4255;287
798.21;288
801.1884;289
803.9942;290
806.7592;291
809.6207;292
812.386;293
815.1834;294
818.0175;295
821.004;296
823.9325;297
826.6039;298
829.4048;299
832.1726;300
834.9969;301
838.0931;302
840.8571;303
843.6263;304
846.4759;305
849.1979;306
852.1234;307
854.8255;308
857.8869;309
860.5797;310
863.5233;311
866.2614;312
869.1503;313
