-15.7;1
-13.12968;2
-11.55068;3
-10.23645;4
-8.821117;5
-7.344852;6
-5.950504;7
-4.631065;8
-3.194328;9
-1.780636;10
-0.3117104;11
1.060074;12
2.452591;13
3.885601;14
5.214394;15
6.649612;16
8.094711;17
9.454475;18
10.8698;19
12.28513;20
13.70046;21
15.07929;22
16.49462;23
17.91374;24
19.32907;25
20.71243;26
22.12777;27
23.54683;28
24.96217;29
26.37749;30
27.75888;31
29.17422;32
30.59077;33
32.11328;34
33.49178;35
34.9071;36
36.32243;37
37.63667;38
39.21108;39
40.52532;40
41.94064;41
43.35875;42
44.77407;43
46.17974;44
47.59507;45
49.0104;46
50.43234;47
51.79996;48
53.11419;49
54.6335;50
55.94773;51
57.5242;52
58.83843;53
60.25997;54
61.8071;55
63.13805;56
64.61184;57
66.0318;58
67.34837;59
68.7637;60
70.15503;61
71.57037;62
73.08873;63
74.50406;64
75.8675;65
77.28284;66
78.70091;67
80.11732;68
81.58778;69
83.00498;70
84.42031;71
85.83785;72
87.15208;73
88.71551;74
90.02974;75
91.44506;76
92.89231;77
94.26776;78
95.68309;79
97.09842;80
98.41266;81
99.88598;82
101.3013;83
102.6178;84
104.1358;85
105.45;86
106.9202;87
108.3355;88
109.7511;89
111.1687;90
112.5471;91
113.9624;92
115.3778;93
116.8014;94
118.1655;95
119.5765;96
120.992;97
122.3113;98
123.8278;99
125.2022;100
126.6175;101
128.1339;102
129.5506;103
130.9351;104
132.3505;105
133.7658;106
135.1889;107
136.5915;108
137.9057;109
139.4226;110
140.8379;111
142.2533;112
143.6312;113
145.0465;114
146.4618;115
147.8771;116
149.243;117
150.6583;118
152.0792;119
153.3936;120
154.8562;121
156.2715;122
157.7879;123
159.1021;124
160.5353;125
161.9089;126
163.3284;127
164.7437;128
166.1785;129
167.5561;130
168.8704;131
170.3234;132
171.7388;133
173.211;134
174.6263;135
176.1428;136
177.5581;137
178.8723;138
180.256;139
181.7741;140
183.1116;141
184.5269;142
185.8964;143
187.3117;144
188.7271;145
190.1424;146
191.6064;147
193.0271;148
194.3463;149
195.871;150
197.1701;151
198.5881;152
200.0137;153
201.429;154
202.8443;155
204.2221;156
205.6455;157
206.9617;158
208.4781;159
209.8688;160
211.4863;161
212.8296;162
214.2449;163
215.6732;164
216.9874;165
218.4027;166
219.8234;167
221.2387;168
222.6104;169
224.2279;170
225.5732;171
226.9885;172
228.4574;173
229.7716;174
231.1925;175
232.6078;176
234.0007;177
235.4204;178
236.8656;179
238.2866;180
239.6725;181
241.0878;182
242.5406;183
243.8582;184
245.2437;185
246.7601;186
248.0828;187
249.4981;188
250.8872;189
252.3026;190
253.7232;191
255.1414;192
256.459;193
258.0379;194
259.3532;195
260.7758;196
262.1924;197
263.5616;198
264.977;199
266.3923;200
267.7825;201
269.2571;202
270.5714;203
272.0937;204
273.6101;205
275.0845;206
276.3987;207
277.8141;208
279.1291;209
280.5569;210
282.0401;211
283.3543;212
284.7697;213
286.1857;214
287.5588;215
288.9741;216
290.3895;217
291.8573;218
293.2281;219
294.6434;220
296.061;221
297.489;222
298.9043;223
300.2783;224
301.6992;225
303.032;226
