-35.6;1
-33.36;2
-33.22637;3
-31.86644;4
-28.98383;5
-25.99784;6
-23.21465;7
-20.23265;8
-17.35004;9
-14.46744;10
-11.58482;11
-8.602837;12
-5.819626;13
-2.83765;14
0.04496002;15
2.927559;16
5.810158;17
8.79217;18
11.61065;19
14.59263;20
17.47523;21
20.25844;22
23.24059;23
26.22244;24
29.10503;25
31.95131;26
34.93329;27
37.91531;28
40.5992;29
43.6805;30
46.56309;31
49.44569;32
52.32829;33
55.31032;34
58.09349;35
61.07549;36
63.95811;37
66.84069;38
69.72329;39
72.70531;40
75.48849;41
78.4705;42
81.35315;43
84.20975;44
87.09235;45
90.07435;46
93.05634;47
95.83954;48
98.82156;49
101.7041;50
104.5867;51
107.4693;52
110.4513;53
113.2345;54
116.2165;55
119.0991;56
121.9817;57
124.8643;58
127.7722;59
130.6548;60
133.5374;61
136.5193;62
139.3025;63
142.2846;64
145.2666;65
148.0498;66
151.0318;67
153.9143;68
156.8963;69
159.6795;70
162.6615;71
165.6436;72
168.4267;73
171.4319;74
174.3145;75
177.0977;76
180.0797;77
183.0616;78
185.8448;79
188.8268;80
191.7094;81
194.4927;82
197.4747;83
200.4567;84
203.2399;85
206.2219;86
209.1045;87
211.987;88
214.8697;89
217.7801;90
220.7621;91
223.5453;92
226.5273;93
229.4099;94
232.2925;95
235.1751;96
238.1571;97
240.9403;98
243.9223;99
246.9043;100
249.6875;101
252.6695;102
255.5521;103
258.3353;104
261.3173;105
264.2127;106
267.0953;107
269.9779;108
272.9599;109
275.7431;110
278.7251;111
281.7071;112
284.6891;113
287.4723;114
290.4543;115
293.3369;116
296.2195;117
299.1021;118
302.0841;119
304.8673;120
307.7737;121
310.7557;122
313.5389;123
316.5209;124
319.5029;125
322.2861;126
325.1688;127
328.1508;128
330.934;129
333.916;130
336.8979;131
339.6812;132
342.6631;133
345.5457;134
348.3289;135
351.3109;136
354.2929;137
357.1858;138
360.0684;139
362.951;140
365.933;141
368.7162;142
371.6982;143
374.5808;144
377.4634;145
380.346;146
383.328;147
386.1112;148
389.0932;149
391.9758;150
394.7961;151
397.778;152
400.7602;153
403.5432;154
406.5251;155
409.4077;156
412.2904;157
415.1729;158
418.155;159
421.137;160
423.9203;161
426.9022;162
429.7848;163
432.568;164
435.55;165
438.532;166
441.348;167
444.2306;168
447.2126;169
449.9958;170
452.9778;171
455.8604;172
458.743;173
461.6256;174
464.6076;175
467.3908;176
470.3728;177
473.2554;178
476.138;179
479.0206;180
482.0026;181
484.9846;182
487.7881;183
490.6707;184
493.6527;185
496.4359;186
499.4179;187
502.3005;188
505.1831;189
508.0658;190
511.0477;191
513.8309;192
516.8129;193
519.7949;194
522.5781;195
525.5601;196
528.5421;197
531.3253;198
534.2079;199
537.2047;200
539.9879;201
542.9699;202
545.8525;203
548.8345;204
551.6177;205
554.5997;206
557.5818;207
560.3649;208
563.2475;209
566.2295;210
569.0127;211
571.9947;212
574.9767;213
577.7599;214
580.7419;215
583.6245;216
586.4274;217
589.4094;218
592.292;219
595.1746;220
598.0572;221
601.0392;222
603.8224;223
606.8044;224
609.687;225
612.669;226
615.4522;227
618.4342;228
621.4162;229
624.1993;230
627.082;231
630.064;232
632.8738;233
635.8558;234
638.8378;235
641.6211;236
644.603;237
647.4856;238
650.3682;239
653.2509;240
656.2328;241
659.0162;242
661.998;243
664.9801;244
667.7633;245
670.6459;246
673.628;247
676.61;248
679.4086;249
682.2913;250
685.2733;251
688.0565;252
691.0385;253
694.0204;254
696.8036;255
699.6863;256
702.6682;257
705.4514;258
708.4335;259
711.4155;260
714.1986;261
717.0812;262
720.0633;263
722.8464;264
725.8459;265
728.7286;266
731.6111;267
734.4937;268
737.4756;269
740.2589;270
743.2409;271
746.1235;272
749.1055;273
751.8887;274
754.8707;275
757.8528;276
760.6359;277
763.618;278
766.6;279
769.3832;280
772.3651;281
775.2608;282
778.044;283
781.026;284
784.0081;285
786.7912;286
789.7734;287
792.6559;288
795.5384;289
798.4211;290
801.4031;291
804.1863;292
807.1683;293
810.0509;294
813.0328;295
815.8159;296
818.798;297
821.7319;298
824.5151;299
827.497;300
830.3796;301
833.2623;302
836.1448;303
839.1268;304
841.9099;305
844.892;306
847.7748;307
850.6572;308
853.5398;309
856.5218;310
859.305;311
862.287;312
865.1696;313
868.0574;314
870.9399;315
873.9219;316
876.904;317
879.6871;318
882.6691;319
885.6511;320
888.4343;321
891.4163;322
894.2991;323
897.0822;324
900.0641;325
903.0461;326
905.8292;327
908.8113;328
911.6938;329
914.5766;330
917.4149;331
920.3971;332
923.1802;333
926.162;334
929.144;335
931.9274;336
934.9095;337
937.7918;338
940.7738;339
943.5573;340
946.5393;341
949.4216;342
952.3043;343
955.187;344
958.169;345
960.952;346
963.8903;347
966.8724;348
969.6556;349
972.6375;350
975.5203;351
978.4028;352
981.2853;353
984.2673;354
987.0505;355
990.0325;356
992.9151;357
995.7977;358
998.6804;359
1001.662;360
1004.644;361
1007.428;362
1010.425;363
1013.307;364
1016.19;365
1019.073;366
1022.055;367
1024.838;368
1027.82;369
1030.703;370
1033.585;371
1036.468;372
1039.45;373
1042.233;374
1045.215;375
1048.098;376
1050.98;377
1053.863;378
1056.845;379
1059.654;380
1062.636;381
1065.519;382
1068.501;383
1071.284;384
1074.266;385
1077.149;386
1080.031;387
1082.914;388
1085.896;389
1088.679;390
1091.661;391
1094.544;392
1097.426;393
1100.309;394
1103.291;395
1106.074;396
1109.076;397
1111.958;398
1114.841;399
1117.724;400
1120.706;401
1123.489;402
1126.471;403
